"iso_o","iso_d","contig","dist","distcap"
"AGO","VNM",0,10637.65,10637.65
"AGO","VUT",0,15999.4,15999.4
"AGO","WLF",0,17358.19,17358.19
"AGO","WSM",0,16571.79,16571.79
"AGO","YEM",0,4352.742,4352.742
"AGO","YUG",0,6017.293,6017.293
"AGO","ZAF",0,2844.23,2458.174
"AGO","ZAR",1,553.1064,553.1064
"AGO","ZMB",1,1791.822,1791.822
"AGO","ZWE",0,2170.012,2170.012
"AIA","ABW",0,983.2682,983.2682
"AIA","AFG",0,12292.16,12292.16
"AIA","AGO",0,8901.464,8901.464
"AIA","AIA",0,3.79869,3.79869
"AIA","ALB",0,8108.476,8108.476
"AIA","AND",0,6589.531,6589.531
"AIA","ANT",0,927.4568,927.4568
"AIA","ARE",0,11757.2,11757.2
"AIA","ARG",0,5905.684,5905.684
"AIA","ARM",0,10127.37,10127.37
"AIA","ATG",0,177.8854,177.8854
"AIA","AUS",0,16217.81,16337.33
"AIA","AUT",0,7742.359,7742.359
"AIA","AZE",0,10525.91,10525.91
"AIA","BDI",0,10385.66,10385.66
"AIA","BEL",0,6876.788,6876.788
"AIA","BEN",0,7217.354,7242.226
"AIA","BFA",0,6596.8,6596.8
"AIA","BGD",0,14548.35,14548.35
"AIA","BGR",0,8365.194,8365.194
"AIA","BHR",0,11330.65,11330.65
"AIA","BHS",0,1660.373,1660.373
"AIA","BIH",0,7954.177,7954.177
"AIA","BLR",0,8426.104,8426.104
"AIA","BLZ",0,2728.327,2728.327
"AIA","BMU",0,1577.063,1577.063
"AIA","BOL",0,3904.127,4158.275
"AIA","BRA",0,4977.742,4132.483
"AIA","BRB",0,678.8924,678.8924
"AIA","BRN",0,17448.25,17448.25
"AIA","BTN",0,14158.53,14158.53
"AIA","BWA",0,10755.58,10755.58
"AIA","CAF",0,8986.486,8986.486
"AIA","CAN",0,3217.205,3246.005
"AIA","CCK",0,17786.57,17786.57
"AIA","CHE",0,7076.804,7076.804
"AIA","CHL",0,5812.355,5812.355
"AIA","CHN",0,13563.45,13563.45
"AIA","CIV",0,6564.114,6380.052
"AIA","CMR",0,8254.07,8254.07
"AIA","COG",0,8933.88,8933.88
"AIA","COK",0,11407.72,11407.72
"AIA","COL",0,1997.527,1997.527
"AIA","COM",0,12126.61,12126.61
"AIA","CPV",0,4229.038,4229.038
"AIA","CRI",0,2442.21,2442.21
"AIA","CUB",0,2085.536,2085.536
"AIA","CXR",0,18545.94,18545.94
"AIA","CYM",0,1933.212,1933.212
"AIA","CYP",0,9421.874,9421.874
"AIA","CZE",0,7588.314,7588.314
"AIA","DEU",0,7065.73,7509.339
"AIA","DJI",0,11281.44,11281.44
"AIA","DMA",0,370.8826,370.8826
"AIA","DNK",0,7455.702,7455.702
"AIA","DOM",0,710.1719,710.1719
"AIA","DZA",0,6708.63,6708.63
"AIA","ECU",0,2658.563,2658.563
"AIA","EGY",0,9412.407,9412.407
"AIA","ERI",0,10700.66,10700.66
"AIA","ESH",0,5184.992,5184.992
"AIA","ESP",0,6138.721,6138.721
"AIA","EST",0,8157.063,8157.063
"AIA","ETH",0,10940.08,10940.08
"AIA","FIN",0,8160.294,8160.294
"AIA","FJI",0,13566.02,13566.02
"AIA","FLK",0,7798.218,7798.218
"AIA","FRA",0,6710.57,6710.57
"AIA","FRO",0,6504.594,6504.594
"AIA","FSM",0,14704.03,14704.03
"AIA","GAB",0,8154.083,8154.083
"AIA","GBR",0,6574.204,6574.204
"AIA","GEO",0,10078.81,10078.81
"AIA","GHA",0,6953.366,6953.366
"AIA","GIB",0,5960.349,5960.349
"AIA","GIN",0,5192.66,5192.66
"AIA","GLP",0,284.5707,284.5707
"AIA","GMB",0,4985.465,4985.465
"AIA","GNB",0,5131.831,5131.831
"AIA","GNQ",0,7970.402,7970.402
"AIA","GRC",0,8509.137,8509.137
"AIA","GRD",0,699.3012,699.3012
"AIA","GRL",0,5187.219,5187.219
"AIA","GTM",0,2954.631,2954.631
"AIA","GUF",0,1883.692,1883.692
"AIA","GUY",0,1380.743,1380.743
"AIA","HKG",0,15517.92,15517.92
"AIA","HND",0,2622.046,2622.046
"AIA","HRV",0,7736.063,7736.063
"AIA","HTI",0,979.3344,979.3344
"AIA","HUN",0,7949.861,7949.861
"AIA","IDN",0,18292.94,18292.94
"AIA","IND",0,13294.82,13294.82
"AIA","IRL",0,6217.235,6217.235
"AIA","IRN",0,10898.14,10898.14
"AIA","IRQ",0,10443.62,10443.62
"AIA","ISL",0,5965.551,5965.551
"AIA","ISR",0,9657.363,9657.363
"AIA","ITA",0,7496.875,7496.875
"AIA","JAM",0,1452.869,1452.869
"AIA","JOR",0,9765.969,9765.969
"AIA","JPN",0,13571.93,13571.93
"AIA","KAZ",0,12066.74,11133.47
"AIA","KEN",0,11108.07,11108.07
"AIA","KGZ",0,11970.53,11970.53
"AIA","KHM",0,16464.18,16464.18
"AIA","KIR",0,13507.8,13507.8
"AIA","KNA",0,110.3055,110.3055
"AIA","KOR",0,13743.52,13743.52
"AIA","KWT",0,10941.74,10941.74
"AIA","LAO",0,15711.67,15711.67
"AIA","LBN",0,9655.041,9655.041
"AIA","LBR",0,5818.604,5818.604
"AIA","LBY",0,7669.443,7669.443
"AIA","LCA",0,517.793,517.793
"AIA","LKA",0,15094.98,15094.98
"AIA","LSO",0,11048.21,11048.21
"AIA","LTU",0,8269.709,8269.709
"AIA","LUX",0,6993.768,6993.768
"AIA","LVA",0,8156.395,8156.395
"AIA","MAC",0,15512.78,15512.78
"AIA","MAR",0,5811.697,5811.697
"AIA","MDA",0,8686.297,8686.297
"AIA","MDG",0,12758.88,12758.88
"AIA","MDV",0,14654.97,14654.97
"AIA","MEX",0,3798.638,3798.638
"AIA","MHL",0,13441.06,13441.06
"AIA","MKD",0,8230.904,8230.904
"AIA","MLI",0,5921.195,5921.195
"AIA","MLT",0,7746.688,7746.688
"AIA","MMR",0,15522.93,15522.93
"AIA","MNG",0,12606.91,12606.91
"AIA","MNP",0,15153.56,15153.56
"AIA","MOZ",0,11437.66,11437.66
"AIA","MRT",0,4965.889,4965.889
"AIA","MSR",0,191.4117,191.4117
"AIA","MTQ",0,454.8102,454.8102
"AIA","MUS",0,13816.65,13816.65
"AIA","MWI",0,11209.52,11209.52
"AIA","MYS",0,17129.25,17129.25
"AIA","NAM",0,9826.64,9826.64
"AIA","NCL",0,14865.49,14865.49
"AIA","NER",0,6959.764,6959.764
"AIA","NFK",0,14733.37,14733.37
"AIA","NGA",0,7316.091,7620.932
"AIA","NIC",0,2584.515,2584.515
"AIA","NIU",0,12380.23,12380.23
"AIA","NLD",0,6931.505,6931.505
"AIA","NOR",0,7370.367,7370.367
"AIA","NPL",0,13891.39,13891.39
"AIA","NRU",0,14230.17,14230.17
"AIA","NZL",0,13963.56,13963.56
"AIA","OMN",0,12175.68,12175.68
"AIA","PAK",0,12622.37,12622.37
"AIA","PAL",0,9648.739,9648.739
"AIA","PAN",0,2053.092,2053.092
"AIA","PCN",0,8709.978,8709.978
"AIA","PER",0,3707.215,3707.215
"AIA","PHL",0,16352.84,16352.84
"AIA","PLW",0,16598.35,16598.35
"AIA","PNG",0,16636.75,16636.75
"AIA","POL",0,8025.102,8025.102
"AIA","PRI",0,324.5992,324.5992
"AIA","PRK",0,13599.25,13599.25
"AIA","PRT",0,5655.651,5655.651
"AIA","PRY",0,4873.046,4873.046
"AIA","PYF",0,10264.94,10264.94
"AIA","QAT",0,11459.47,11459.47
"AIA","REU",0,13619.2,13619.2
"AIA","ROM",0,8547.076,8547.076
"AIA","RUS",0,9001.682,9001.682
"AIA","RWA",0,10415.35,10415.35
"AIA","SAU",0,11057.99,11057.99
"AIA","SDN",0,10051.97,10051.97
"AIA","SEN",0,4874.319,4874.319
"AIA","SGP",0,17433.24,17433.24
"AIA","SHN",0,7344.848,7344.848
"AIA","SLB",0,15296.01,15296.01
"AIA","SLE",0,5481.237,5481.237
"AIA","SLV",0,2835.996,2835.996
"AIA","SMR",0,7479.189,7479.189
"AIA","SOM",0,11885.28,11885.28
"AIA","SPM",0,3229.092,3229.092
"AIA","STP",0,7876.781,7876.781
"AIA","SUR",0,1616.524,1616.524
"AIA","SVK",0,7801.975,7801.975
"AIA","SVN",0,7620.428,7620.428
"AIA","SWE",0,7781.382,7781.382
"AIA","SWZ",0,11307.62,11307.62
"AIA","SYC",0,13191.42,13191.42
"AIA","SYR",0,9740.081,9740.081
"AIA","TCA",0,918.5014,918.5014
"AIA","TCD",0,8351.872,8351.872
"AIA","TGO",0,7101.722,7101.722
"AIA","THA",0,16046.65,16046.65
"AIA","TJK",0,11963.44,11963.44
"AIA","TKL",0,12319.73,12319.73
"AIA","TKM",0,11291.61,11291.61
"AIA","TMP",0,18610.23,18610.23
"AIA","TON",0,12972.39,12972.39
"AIA","TTO",0,860.368,860.368
"AIA","TUN",0,7350.259,7350.259
"AIA","TUR",0,8862.689,9214.08
"AIA","TUV",0,13234.22,13234.22
"AIA","TWN",0,15188.89,15188.89
"AIA","TZA",0,11557.67,11159.3
"AIA","UGA",0,10602.5,10602.5
"AIA","UKR",0,8711.546,8711.546
"AIA","URY",0,5958.545,5958.545
"AIA","USA",0,2717.069,2664.217
"AIA","UZB",0,11788.01,11788.01
"AIA","VCT",0,591.869,591.869
"AIA","VEN",0,946.1678,946.1678
"AIA","VGB",0,165.8035,165.8035
"AIA","VNM",0,15503.53,15503.53
"AIA","VUT",0,14614.55,14614.55
"AIA","WLF",0,12887.44,12887.44
"AIA","WSM",0,14169.17,14169.17
"AIA","YEM",0,11231.5,11231.5
"AIA","YUG",0,8101.416,8101.416
"AIA","ZAF",0,10390.02,11008.9
"AIA","ZAR",0,8943.317,8943.317
"AIA","ZMB",0,10685.62,10685.62
"AIA","ZWE",0,11045.85,11045.85
"ALB","ABW",0,9091.742,9091.742
"ALB","AFG",0,4342.117,4342.117
"ALB","AGO",0,5623.827,5623.827
"ALB","AIA",0,8108.476,8108.476
"ALB","ALB",0,63.77311,63.77311
"ALB","AND",0,1519.551,1519.551
"ALB","ANT",0,9028.003,9028.003
"ALB","ARE",0,3702.809,3702.809
"ALB","ARG",0,11632.19,11632.19
"ALB","ARM",0,2077.855,2077.855
"ALB","ATG",0,8082.156,8082.156
"ALB","AUS",0,15722.44,15620.51
"ALB","AUT",0,812.9326,812.9326
"ALB","AZE",0,2520.89,2520.89
"ALB","BDI",0,5067.598,5067.598
"ALB","BEL",0,1589.107,1589.107
"ALB","BEN",0,4249.507,4228.538
"ALB","BFA",0,3845.117,3845.117
"ALB","BGD",0,6719.066,6719.066
"ALB","BGR",0,324.0465,324.0465
"ALB","BHR",0,3285.379,3285.379
"ALB","BHS",0,8763.203,8763.203
"ALB","BIH",0,303.8697,303.8697
"ALB","BLR",0,1505.639,1505.639
"ALB","BLZ",0,10230.51,10230.51
"ALB","BMU",0,7305.79,7305.79
"ALB","BOL",0,11056.12,11008.7
"ALB","BRA",0,9943.985,9414.849
"ALB","BRB",0,8181.91,8181.91
"ALB","BRN",0,10082.97,10082.97
"ALB","BTN",0,6426.47,6426.47
"ALB","BWA",0,7381.93,7381.93
"ALB","CAF",0,4114.247,4114.247
"ALB","CAN",0,7606.625,7255.303
"ALB","CCK",0,9878.188,9878.188
"ALB","CHE",0,1167.984,1167.984
"ALB","CHL",0,12432.5,12432.5
"ALB","CHN",0,7686.079,7686.079
"ALB","CIV",0,4655.998,4573.964
"ALB","CMR",0,4253.419,4253.419
"ALB","COG",0,5092.883,5092.883
"ALB","COK",0,17792.69,17792.69
"ALB","COL",0,10083.01,10083.01
"ALB","COM",0,6371.083,6371.083
"ALB","CPV",0,5090.82,5090.82
"ALB","CRI",0,10418.61,10418.61
"ALB","CUB",0,9295.044,9295.044
"ALB","CXR",0,10442.01,10442.01
"ALB","CYM",0,9502.166,9502.166
"ALB","CYP",0,1366.294,1366.294
"ALB","CZE",0,1060.922,1060.922
"ALB","DEU",0,1493.096,1336.744
"ALB","DJI",0,4015.761,4015.761
"ALB","DMA",0,8173.444,8173.444
"ALB","DNK",0,1679.912,1679.912
"ALB","DOM",0,8638.148,8638.148
"ALB","DZA",0,1533.738,1533.738
"ALB","ECU",0,10728.15,10728.15
"ALB","EGY",0,1623.328,1623.328
"ALB","ERI",0,3426.688,3426.688
"ALB","ESH",0,3392.319,3392.319
"ALB","ESP",0,1977.061,1977.061
"ALB","EST",0,2041.537,2041.537
"ALB","ETH",0,4050.716,4050.716
"ALB","FIN",0,2122.475,2122.475
"ALB","FJI",0,16745.12,16745.12
"ALB","FLK",0,12773.21,12773.21
"ALB","FRA",0,1603.534,1603.534
"ALB","FRO",0,2900.948,2900.948
"ALB","FSM",0,13196.33,13196.33
"ALB","GAB",0,4676.458,4676.458
"ALB","GBR",0,1895.345,1895.345
"ALB","GEO",0,2076.242,2076.242
"ALB","GHA",0,4453.75,4453.75
"ALB","GIB",0,2251.487,2251.487
"ALB","GIN",0,4965.696,4965.696
"ALB","GLP",0,8153.266,8153.266
"ALB","GMB",0,4694.403,4694.403
"ALB","GNB",0,4758.288,4758.288
"ALB","GNQ",0,4325.311,4325.311
"ALB","GRC",1,500.1241,500.1241
"ALB","GRD",0,8432.149,8432.149
"ALB","GRL",0,5089.978,5089.978
"ALB","GTM",0,10563.5,10563.5
"ALB","GUF",0,8166.574,8166.574
"ALB","GUY",0,8516.926,8516.926
"ALB","HKG",0,8747.532,8747.532
"ALB","HND",0,10354.04,10354.04
"ALB","HRV",0,585.956,585.956
"ALB","HTI",0,8840.73,8840.73
"ALB","HUN",0,689.0358,689.0358
"ALB","IDN",0,10212.24,10212.24
"ALB","IND",0,5322.44,5322.44
"ALB","IRL",0,2355.755,2355.755
"ALB","IRN",0,2808.604,2808.604
"ALB","IRQ",0,2343.134,2343.134
"ALB","ISL",0,3675.061,3675.061
"ALB","ISR",0,1680.884,1680.884
"ALB","ITA",0,611.7626,611.7626
"ALB","JAM",0,9240.724,9240.724
"ALB","JOR",0,1773.421,1773.421
"ALB","JPN",0,9501.873,9501.873
"ALB","KAZ",0,4615.345,4033.054
"ALB","KEN",0,5045.083,5045.083
"ALB","KGZ",0,4444.737,4444.737
"ALB","KHM",0,8762.518,8762.518
"ALB","KIR",0,14570.17,14570.17
"ALB","KNA",0,8144.748,8144.748
"ALB","KOR",0,8562.792,8562.792
"ALB","KWT",0,2868.303,2868.303
"ALB","LAO",0,8119.246,8119.246
"ALB","LBN",0,1609.733,1609.733
"ALB","LBR",0,4933.823,4933.823
"ALB","LBY",0,1126.319,1126.319
"ALB","LCA",0,8230.828,8230.828
"ALB","LKA",0,7028.389,7028.389
"ALB","LSO",0,7902.8,7902.8
"ALB","LTU",0,1540.066,1540.066
"ALB","LUX",0,1404.884,1404.884
"ALB","LVA",0,1765.015,1765.015
"ALB","MAC",0,8700.824,8700.824
"ALB","MAR",0,2473.619,2473.619
"ALB","MDA",0,955.9489,955.9489
"ALB","MDG",0,7283.476,7283.476
"ALB","MDV",0,6737.666,6737.666
"ALB","MEX",0,10807.12,10807.12
"ALB","MHL",0,13898.79,13898.79
"ALB","MKD",1,155.9628,155.9628
"ALB","MLI",0,4178.792,4178.792
"ALB","MLT",0,759.1236,759.1236
"ALB","MMR",0,7666.058,7666.058
"ALB","MNG",0,6559.96,6559.96
"ALB","MNP",0,11641.92,11641.92
"ALB","MOZ",0,7605.371,7605.371
"ALB","MRT",0,4264.968,4264.968
"ALB","MSR",0,8144.219,8144.219
"ALB","MTQ",0,8197.883,8197.883
"ALB","MUS",0,7871.458,7871.458
"ALB","MWI",0,6321.25,6321.25
"ALB","MYS",0,9108.602,9108.602
"ALB","NAM",0,7117.55,7117.55
"ALB","NCL",0,16267.53,16267.53
"ALB","NER",0,3539.309,3539.309
"ALB","NFK",0,16854.55,16854.55
"ALB","NGA",0,4207.215,3788.67
"ALB","NIC",0,10434.08,10434.08
"ALB","NIU",0,17383.68,17383.68
"ALB","NLD",0,1664.815,1664.815
"ALB","NOR",0,2160.437,2160.437
"ALB","NPL",0,6050.166,6050.166
"ALB","NRU",0,14417.34,14417.34
"ALB","NZL",0,17971.9,17971.9
"ALB","OMN",0,4096.846,4096.846
"ALB","PAK",0,4709.623,4709.623
"ALB","PAL",0,1700.268,1700.268
"ALB","PAN",0,10127.47,10127.47
"ALB","PCN",0,16723.36,16723.36
"ALB","PER",0,11472.13,11472.13
"ALB","PHL",0,9850.101,9850.101
"ALB","PLW",0,11474.01,11474.01
"ALB","PNG",0,13790.3,13790.3
"ALB","POL",0,1218.313,1218.313
"ALB","PRI",0,8344.56,8344.56
"ALB","PRK",0,8371.93,8371.93
"ALB","PRT",0,2472.398,2472.398
"ALB","PRY",0,10877.48,10877.48
"ALB","PYF",0,17197.47,17197.47
"ALB","QAT",0,3422.078,3422.078
"ALB","REU",0,7839.226,7839.226
"ALB","ROM",0,617.6277,617.6277
"ALB","RUS",0,2063.678,2063.678
"ALB","RWA",0,4925.967,4925.967
"ALB","SAU",0,3104.873,3104.873
"ALB","SDN",0,3119.727,3119.727
"ALB","SEN",0,4656.532,4656.532
"ALB","SGP",0,9424.125,9424.125
"ALB","SHN",0,6892.819,6892.819
"ALB","SLB",0,14760.26,14760.26
"ALB","SLE",0,4893.526,4893.526
"ALB","SLV",0,10535.93,10535.93
"ALB","SMR",0,666.4761,666.4761
"ALB","SOM",0,5067.311,5067.311
"ALB","SPM",0,5871.867,5871.867
"ALB","STP",0,4764.449,4764.449
"ALB","SUR",0,8338.317,8338.317
"ALB","SVK",0,788.7294,788.7294
"ALB","SVN",0,678.3095,678.3095
"ALB","SWE",0,2006.998,2006.998
"ALB","SWZ",0,7621.19,7621.19
"ALB","SYC",0,6266.362,6266.362
"ALB","SYR",0,1694.973,1694.973
"ALB","TCA",0,8536.265,8536.265
"ALB","TCD",0,3280.218,3280.218
"ALB","TGO",0,4321.444,4321.444
"ALB","THA",0,8241.192,8241.192
"ALB","TJK",0,4136.511,4136.511
"ALB","TKL",0,16251.92,16251.92
"ALB","TKM",0,3299.434,3299.434
"ALB","TMP",0,11960.79,11960.79
"ALB","TON",0,17378.83,17378.83
"ALB","TTO",0,8516.849,8516.849
"ALB","TUN",0,968.0001,968.0001
"ALB","TUR",0,765.4231,1110.814
"ALB","TUV",0,15853.2,15853.2
"ALB","TWN",0,9109.091,9109.091
"ALB","TZA",0,5719.308,5530.625
"ALB","UGA",0,4740.878,4740.878
"ALB","UKR",0,1303.97,1303.97
"ALB","URY",0,11489.65,11489.65
"ALB","USA",0,7439.631,7770.42
"ALB","UZB",0,4072.698,4072.698
"ALB","VCT",0,8309.629,8309.629
"ALB","VEN",0,8971.885,8971.885
"ALB","VGB",0,8219.744,8219.744
"ALB","VNM",0,8172.986,8172.986
"ALB","VUT",0,16048.52,16048.52
"ALB","WLF",0,16548.34,16548.34
"ALB","WSM",0,15940.78,15940.78
"ALB","YEM",0,3720.742,3720.742
"ALB","YUG",1,393.4831,393.4831
"ALB","ZAF",0,8378.26,7514.299
"ALB","ZAR",0,5099.663,5099.663
"ALB","ZMB",0,6381.482,6381.482
"ALB","ZWE",0,6686.429,6686.429
"AND","ABW",0,7572.788,7572.788
"AND","AFG",0,5806.359,5806.359
"AND","AGO",0,5837.088,5837.088
"AND","AIA",0,6589.531,6589.531
"AND","ALB",0,1519.551,1519.551
"AND","AND",0,8.005398,8.005398
"AND","ANT",0,7510.184,7510.184
"AND","ARE",0,5209.695,5209.695
"AND","ARG",0,10534.54,10534.54
"AND","ARM",0,3563.803,3563.803
"AND","ATG",0,6565.212,6565.212
"AND","AUS",0,17230.53,17137.68
"AND","AUT",0,1322.201,1322.201
"AND","AZE",0,3989.107,3989.107
"AND","BDI",0,5822.925,5822.925
"AND","BEL",0,952.5,952.5
"AND","BEN",0,4019.15,4008.764
"AND","BFA",0,3371.456,3371.456
"AND","BGD",0,8174.574,8174.574
"AND","BGR",0,1781.612,1781.612
"AND","BHR",0,4788.091,4788.091
"AND","BHS",0,7282.864,7282.864
"AND","BIH",0,1380.175,1380.175
"AND","BLR",0,2286.099,2286.099
"AND","BLZ",0,8757.089,8757.089
"AND","BMU",0,5821.214,5821.214
"AND","BOL",0,9673.922,9671.341
"AND","BRA",0,8853.326,8221.112
"AND","BRB",0,6678.091,6678.091
"AND","BRN",0,11525.79,11525.79
"AND","BTN",0,7857.009,7857.009
"AND","BWA",0,7893.741,7893.741
"AND","CAF",0,4568.265,4568.265
"AND","CAN",0,6296.456,5947.019
"AND","CCK",0,11386.56,11386.56
"AND","CHE",0,681.8435,681.8435
"AND","CHL",0,11200.91,11200.91
"AND","CHN",0,8764.593,8764.593
"AND","CIV",0,4174.22,4026.791
"AND","CMR",0,4414.949,4414.949
"AND","COG",0,5383.058,5383.058
"AND","COK",0,17089.32,17089.32
"AND","COL",0,8567.797,8567.797
"AND","COM",0,7379.25,7379.25
"AND","CPV",0,3890.611,3890.611
"AND","CRI",0,8906.517,8906.517
"AND","CUB",0,7824.306,7824.306
"AND","CXR",0,11961.51,11961.51
"AND","CYM",0,8010.3,8010.3
"AND","CYP",0,2861.284,2861.284
"AND","CZE",0,1302.353,1302.353
"AND","DEU",0,1080.611,1427.727
"AND","DJI",0,5287.48,5287.48
"AND","DMA",0,6660.167,6660.167
"AND","DNK",0,1668.749,1668.749
"AND","DOM",0,7120.631,7120.631
"AND","DZA",0,643.623,643.623
"AND","ECU",0,9215.95,9215.95
"AND","EGY",0,2985.844,2985.844
"AND","ERI",0,4669.943,4669.943
"AND","ESH",0,2163.826,2163.826
"AND","ESP",0,492.9274,492.9274
"AND","EST",0,2464.161,2464.161
"AND","ETH",0,5203.134,5203.134
"AND","FIN",0,2526.079,2526.079
"AND","FJI",0,17306.23,17306.23
"AND","FLK",0,11941.49,11941.49
"AND","FRA",1,711.5485,711.5485
"AND","FRO",0,2239.791,2239.791
"AND","FSM",0,14049.99,14049.99
"AND","GAB",0,4753.982,4753.982
"AND","GBR",0,1009.577,1009.577
"AND","GEO",0,3538.256,3538.256
"AND","GHA",0,4116.134,4116.134
"AND","GIB",0,921.2926,921.2926
"AND","GIN",0,4036.716,4036.716
"AND","GLP",0,6638.16,6638.16
"AND","GMB",0,3672.97,3672.97
"AND","GNB",0,3791.846,3791.846
"AND","GNQ",0,4373.242,4373.242
"AND","GRC",0,1947.636,1947.636
"AND","GRD",0,6926.07,6926.07
"AND","GRL",0,4099.918,4099.918
"AND","GTM",0,9085.305,9085.305
"AND","GUF",0,6739.776,6739.776
"AND","GUY",0,7044.977,7044.977
"AND","HKG",0,10060.04,10060.04
"AND","HND",0,8861.475,8861.475
"AND","HRV",0,1210.269,1210.269
"AND","HTI",0,7326.139,7326.139
"AND","HUN",0,1484.944,1484.944
"AND","IDN",0,11727.25,11727.25
"AND","IND",0,6800.609,6800.609
"AND","IRL",0,1335.314,1335.314
"AND","IRN",0,4317.099,4317.099
"AND","IRQ",0,3861.061,3861.061
"AND","ISL",0,2833.952,2833.952
"AND","ISR",0,3140.696,3140.696
"AND","ITA",0,909.03,909.03
"AND","JAM",0,7732.52,7732.52
"AND","JOR",0,3242.597,3242.597
"AND","JPN",0,10354.8,10354.8
"AND","KAZ",0,5930.748,5208.091
"AND","KEN",0,6022.721,6022.721
"AND","KGZ",0,5777.586,5777.586
"AND","KHM",0,10220.6,10220.6
"AND","KIR",0,15078.21,15078.21
"AND","KNA",0,6626.813,6626.813
"AND","KOR",0,9559.896,9559.896
"AND","KWT",0,4378.464,4378.464
"AND","LAO",0,9549.881,9549.881
"AND","LBN",0,3101.943,3101.943
"AND","LBR",0,4202.748,4202.748
"AND","LBY",0,1490.659,1490.659
"AND","LCA",0,6721.196,6721.196
"AND","LKA",0,8543.874,8543.874
"AND","LSO",0,8424.815,8424.815
"AND","LTU",0,2198.052,2198.052
"AND","LUX",0,867.6033,867.6033
"AND","LVA",0,2266.706,2266.706
"AND","MAC",0,10018.33,10018.33
"AND","MAR",0,1190.488,1190.488
"AND","MDA",0,2205.669,2205.669
"AND","MDG",0,8298.818,8298.818
"AND","MDV",0,8228.938,8228.938
"AND","MEX",0,9404.528,9404.528
"AND","MHL",0,14409.84,14409.84
"AND","MKD",0,1642.107,1642.107
"AND","MLI",0,3444.35,3444.35
"AND","MLT",0,1340.487,1340.487
"AND","MMR",0,9136.34,9136.34
"AND","MNG",0,7598.026,7598.026
"AND","MNP",0,12643.18,12643.18
"AND","MOZ",0,8261.125,8261.125
"AND","MRT",0,3173.049,3173.049
"AND","MSR",0,6627.453,6627.453
"AND","MTQ",0,6686.647,6686.647
"AND","MUS",0,9030.344,9030.344
"AND","MWI",0,7100.229,7100.229
"AND","MYS",0,10613.65,10613.65
"AND","NAM",0,7417.142,7417.142
"AND","NCL",0,17383.81,17383.81
"AND","NER",0,3224.456,3224.456
"AND","NFK",0,18106.59,18106.59
"AND","NGA",0,4017.01,3749.626
"AND","NIC",0,8932.146,8932.146
"AND","NIU",0,17297.93,17297.93
"AND","NLD",0,1125.463,1125.463
"AND","NOR",0,2038.357,2038.357
"AND","NPL",0,7501.161,7501.161
"AND","NRU",0,15140.75,15140.75
"AND","NZL",0,19455.71,19455.71
"AND","OMN",0,5610.909,5610.909
"AND","PAK",0,6165.773,6165.773
"AND","PAL",0,3146.761,3146.761
"AND","PAN",0,8608.732,8608.732
"AND","PCN",0,15230.48,15230.48
"AND","PER",0,10007.42,10007.42
"AND","PHL",0,11174.03,11174.03
"AND","PLW",0,12727.14,12727.14
"AND","PNG",0,15066.21,15066.21
"AND","POL",0,1817.341,1817.341
"AND","PRI",0,6825.083,6825.083
"AND","PRK",0,9362.678,9362.678
"AND","PRT",0,990.3965,990.3965
"AND","PRY",0,9674.987,9674.987
"AND","PYF",0,16134.52,16134.52
"AND","QAT",0,4922.985,4922.985
"AND","REU",0,8962.349,8962.349
"AND","ROM",0,1992.572,1992.572
"AND","RUS",0,2973.003,2973.003
"AND","RWA",0,5716.846,5716.846
"AND","SAU",0,4576.11,4576.11
"AND","SDN",0,4211.459,4211.459
"AND","SEN",0,3593.611,3593.611
"AND","SGP",0,10928.88,10928.88
"AND","SHN",0,6543.495,6543.495
"AND","SLB",0,15799.38,15799.38
"AND","SLE",0,4051.223,4051.223
"AND","SLV",0,9048.448,9048.448
"AND","SMR",0,905.0686,905.0686
"AND","SOM",0,6262.439,6262.439
"AND","SPM",0,4491.833,4491.833
"AND","STP",0,4736.819,4736.819
"AND","SUR",0,6886.903,6886.903
"AND","SVK",0,1374.983,1374.983
"AND","SVN",0,1107.667,1107.667
"AND","SWE",0,2191.849,2191.849
"AND","SWZ",0,8242.634,8242.634
"AND","SYC",0,7546.938,7546.938
"AND","SYR",0,3187.884,3187.884
"AND","TCA",0,7025.803,7025.803
"AND","TCD",0,3619.052,3619.052
"AND","TGO",0,4043.897,4043.897
"AND","THA",0,9708.485,9708.485
"AND","TJK",0,5558.318,5558.318
"AND","TKL",0,16251.59,16251.59
"AND","TKM",0,4769.48,4769.48
"AND","TMP",0,13423.82,13423.82
"AND","TON",0,17638.12,17638.12
"AND","TTO",0,7015.764,7015.764
"AND","TUN",0,976.5522,976.5522
"AND","TUR",0,2274.607,2625.211
"AND","TUV",0,16242.99,16242.99
"AND","TWN",0,10321.88,10321.88
"AND","TZA",0,6693.941,6429.477
"AND","UGA",0,5626.734,5626.734
"AND","UKR",0,2372.859,2372.859
"AND","URY",0,10421.2,10421.2
"AND","USA",0,6064.699,6391.459
"AND","UZB",0,5456.436,5456.436
"AND","VCT",0,6801.578,6801.578
"AND","VEN",0,7458.762,7458.762
"AND","VGB",0,6700.231,6700.231
"AND","VNM",0,9560.423,9560.423
"AND","VUT",0,17008.95,17008.95
"AND","WLF",0,16776.37,16776.37
"AND","WSM",0,16704.83,16704.83
"AND","YEM",0,5058.757,5058.757
